BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster
3664.282588,1.0,493.34,260.0,233.34,0.0,0.416667,0.083333,0.416667,0.0,0.0,6.0,9500.0,1050.91005,821.066878,0.0,12.0,0
2604.75373975,0.909091,2155.13,1325.34,829.79,1650.039631,1.0,0.583333,0.9999999999999999,0.416667,17.0,26.75,7500.0,2027.9741542499999,1386.1301045,0.0,12.0,0
4570.04875,1.0,888.98,888.98,0.0,1825.929322,0.416667,0.416667,0.0,0.166667,2.0,7.0,6000.0,1179.34586,1200.9609069999997,0.0,12.0,0
3573.583803,0.888889,2513.46,217.0,0.0,6181.23369,0.22222200000000003,0.22222199999999998,0.0,0.444444,12.0,6.0,9000.0,958.8028815,836.641054,0.0,9.0,0
96.69939399999998,0.545455,1475.23,713.0625,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,4000.0,1595.023315,34.81901500000001,0.0,12.0,0
3921.6976535000003,1.0,1761.1625000000001,593.1525,1024.6,0.0,1.0,0.333333,0.833333,0.0,0.0,26.0,11500.0,1385.717858,1499.391822,0.0,12.0,0
1031.936983,0.727273,2308.0,608.0,1700.0,0.0,0.416667,0.083333,0.333333,0.0,0.0,9.0,3000.0,245.914697,564.472958,0.0,12.0,0
3.8470419999999876,0.5,182.08,0.0,182.08,0.0,1.0,0.0,0.875,0.0,0.0,8.0,1500.0,191.06706099999997,54.73432600000001,0.5,8.0,0
166.25853799999993,0.909091,1377.31,827.35,549.96,133.878836,1.0,0.083333,0.9999999999999999,0.083333,1.0,14.0,4875.0,1770.052426,190.754221,0.090909,12.0,0
1589.449271,1.0,255.75,187.0,68.75,0.0,0.333333,0.166667,0.166667,0.0,0.0,5.0,3500.0,599.044421,586.693702,0.0,12.0,0
2305.313527,1.0,255.7,229.02,26.680000000000007,14.222216,0.545455,0.45454500000000003,0.181818,0.090909,1.0,8.0,6500.0,620.437714,505.940539,0.0,11.0,0
818.310935,0.545455,1071.8,1020.0,51.8,752.292181,0.333333,0.25,0.166667,0.166667,3.0,6.0,2500.0,1410.388163,751.737661,0.2,12.0,0
102.75115400000004,1.0,1063.69,0.0,1063.69,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,29.0,7000.0,1928.089519,164.687639,0.454545,12.0,0
1761.0512664999997,1.0,1347.7,0.0,1347.7,0.0,0.583333,0.0,0.583333,0.0,0.0,9.0,5087.5,2704.076105,305.25057125,0.0,12.0,0
2008.0049759999997,1.0,75.5,75.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,5000.0,485.389275,603.340807,0.0,12.0,0
3827.6355105,0.666667,0.0,0.0,0.0,10590.41113,0.0,0.0,0.0,0.166667,1.0,0.0,11500.0,1828.239171,985.48126875,0.0,6.0,0
4006.9196629999997,1.0,0.0,0.0,0.0,2660.070252,0.0,0.0,0.0,0.333333,7.0,0.0,7000.0,1408.437818,1228.996607,0.0,12.0,0
3207.605367,0.909091,0.0,0.0,0.0,3766.7883,0.0,0.0,0.0,0.090909,5.0,0.0,9000.0,750.543668,1131.588644,0.0,11.0,0
4319.531807,1.0,0.0,0.0,0.0,9085.908764,0.0,0.0,0.0,0.666667,19.0,0.0,7500.0,3475.50386925,1348.605697,0.0,12.0,0
1343.165153,1.0,291.62,0.0,291.62,1461.717523,1.0,0.0,0.857143,0.142857,4.0,7.0,1500.0,276.342352,849.32088,0.0,7.0,0
705.645246,1.0,1325.21,1017.21,308.0,0.0,0.75,0.583333,0.416667,0.0,0.0,14.0,3000.0,860.265446,227.004657,0.0,12.0,0
112.01045999999997,1.0,229.0,229.0,0.0,0.0,0.18181800000000004,0.181818,0.0,0.0,0.0,4.0,150.0,119.62681999999984,252.515849,0.0,11.0,0
1978.0410969999998,1.0,0.0,0.0,0.0,1922.461395,0.0,0.0,0.0,0.166667,4.0,0.0,5500.0,1481.136548,477.284193,0.0,12.0,0
468.769607,1.0,585.68,445.98,139.7,856.77615,0.666667,0.416667,0.416667,0.75,19.0,12.0,4500.0,1368.204953,201.964603,0.0,12.0,0
15.531076999999982,0.09090900000000002,0.0,0.0,0.0,1630.3199830000003,0.0,0.0,0.0,0.083333,4.0,0.0,2000.0,1898.347582,32.585320999999965,0.0,12.0,0
1003.058842,1.0,1627.0,1261.625,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,12.0,1200.0,1897.171179,613.912928,0.0,12.0,0
220.938626,1.0,2310.61,1375.61,935.0,0.0,1.0,1.0,0.5,0.0,0.0,33.0,5200.0,2588.893066,190.034881,1.0,12.0,0
2938.7328272499994,1.0,1780.79,1080.65,700.14,657.93913,1.0,0.666667,0.9999999999999999,0.166667,5.0,30.75,6225.0,1230.806488,1182.650916,0.0,12.0,0
505.333425,0.909091,1905.0125000000003,935.0025,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,33.0,8500.0,2815.73169425,172.888946,0.6,12.0,0
17.896574999999984,0.909091,265.97,0.0,265.97,0.0,1.0,0.0,0.916667,0.0,0.0,14.0,1000.0,224.528678,120.554003,0.545455,12.0,0
4167.2489565000005,1.0,1026.26,1026.26,0.0,256.963408,0.583333,0.583333,0.0,0.083333,1.0,12.0,11000.0,1322.74282,1417.6981499999997,0.0,12.0,0
236.50775299999992,1.0,2692.65,1267.87,620.33,0.0,1.0,1.0,0.583333,0.0,0.0,28.25,1500.0,2375.560677,178.352824,1.0,12.0,0
1132.282217,1.0,0.0,0.0,0.0,68.520455,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,281.613657,240.366583,0.0,12.0,0
247.857188,0.454545,0.0,0.0,0.0,872.983058,0.0,0.0,0.0,0.333333,10.0,0.0,1200.0,253.663706,260.21665,0.0,12.0,0
3312.222433,1.0,2279.1625000000004,1092.2549999999999,1560.35,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,31.25,8000.0,2289.74477825,931.22828,0.0,12.0,0
1373.252757,1.0,0.0,0.0,0.0,79.435812,0.0,0.0,0.0,0.166667,3.0,0.0,1500.0,303.776791,466.08332,0.0,12.0,0
71.54275099999995,1.0,561.38,0.0,561.3799999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,32.0,1500.0,482.868194,168.926878,0.416667,12.0,0
0.0,0.0,609.0,0.0,609.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,12.0,2500.0,893.429001,18.398566999999957,0.0,12.0,0
147.41856900000005,0.18181800000000004,1074.0,1074.0,0.0,0.0,0.08333299999999999,0.083333,0.0,0.0,0.0,2.0,5500.0,0.0,633.055334,0.0,12.0,0
774.645244,1.0,190.54,0.0,190.54,2467.204866,0.416667,0.0,0.333333,0.25,4.0,6.0,1200.0,2365.524893,423.0202,0.166667,12.0,0
727.467671,1.0,420.88,0.0,420.88,429.481253,0.416667,0.0,0.333333,0.333333,4.0,7.0,4500.0,1190.41941,205.529399,0.0,12.0,0
1115.208504,1.0,30.0,30.0,0.0,1484.671104,0.08333299999999999,0.083333,0.0,0.416667,11.0,1.0,1500.0,1839.908719,570.913732,0.083333,12.0,0
366.441008,0.636364,0.0,0.0,0.0,2838.753109,0.0,0.0,0.0,0.083333,3.0,0.0,3000.0,3305.786292,476.217118,0.25,12.0,0
3891.3469760000003,1.0,2479.055,50.0,3579.8,2538.561644,1.0,0.083333,0.9999999999999999,0.166667,5.0,24.0,7500.0,3250.2630167499997,845.8109760000001,0.083333,12.0,0
2492.16266975,1.0,1080.0,0.0,1080.0,3968.684047,0.666667,0.0,0.666667,0.25,29.0,24.0,8500.0,2600.2424364999997,839.26543575,0.0,12.0,0
752.485849,0.727273,0.0,0.0,0.0,1075.239192,0.0,0.0,0.0,0.083333,4.0,0.0,1200.0,1321.798347,145.445603,0.0,12.0,0
537.491488,1.0,1672.99,972.01,700.98,0.0,0.583333,0.416667,0.416667,0.0,0.0,25.0,1600.0,1306.526458,968.817429,0.25,12.0,0
1890.946618,1.0,0.0,0.0,0.0,4561.090005,0.0,0.0,0.0,0.25,7.0,0.0,2500.0,2822.71815175,507.635447,0.090909,12.0,0
11.269672000000014,0.636364,248.31,0.0,248.31,0.0,0.416667,0.0,0.416667,0.0,0.0,10.0,9500.0,36.844388000000095,66.224535,0.0,12.0,0
50.00651200000004,0.454545,701.25,0.0,701.25,0.0,0.333333,0.0,0.25,0.0,0.0,5.0,3500.0,1834.431851,132.93946799999998,1.0,12.0,0
3982.5304617499996,1.0,1771.72,519.9675,1183.22,0.0,0.833333,0.333333,0.75,0.0,0.0,19.0,10000.0,2241.246911,1320.011574,0.0,12.0,0
984.724235,1.0,2564.45,260.63000000000005,5926.66,0.0,1.0,0.333333,0.9999999999999999,0.0,0.0,22.25,7500.0,3932.2494602499996,252.899236,1.0,12.0,0
952.379745,1.0,481.75,431.75000000000006,50.0,0.0,0.833333,0.666667,0.416667,0.0,0.0,20.0,1200.0,449.280028,273.503587,0.0,12.0,0
160.68118900000002,0.909091,993.5,896.0,97.5,0.0,0.333333,0.166667,0.166667,0.0,0.0,9.0,6500.0,980.963861,140.519148,0.090909,12.0,0
3461.183622,1.0,200.0,200.0,0.0,108.408059,0.08333299999999999,0.083333,0.0,0.083333,1.0,1.0,3500.0,1322.74089,777.42204375,0.0,12.0,0
232.63814200000002,1.0,2362.3425,975.78,1148.64,0.0,1.0,0.583333,0.9999999999999999,0.0,0.0,22.0,7000.0,2608.402427,156.424862,0.4,12.0,0
126.134681,1.0,1197.12,1197.12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,9000.0,936.326494,180.002457,0.454545,12.0,0
1958.6498389999997,0.857143,1759.46,576.615,0.0,3240.789709,0.571429,0.571429,0.0,0.857143,16.0,11.0,7000.0,226.87967499999996,415.235431,0.0,7.0,0
24.099873000000002,1.0,294.0,0.0,294.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,12.0,5000.0,303.409519,185.055438,0.6666670000000001,12.0,0
4424.767314,0.833333,0.0,0.0,0.0,7013.528326,0.0,0.0,0.0,0.666667,13.0,0.0,7000.0,864.1411,983.378772,0.0,6.0,0
2297.708974,1.0,0.0,0.0,0.0,797.5367739999999,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,893.62955,469.990207,0.0,12.0,0
1667.269812,1.0,86.69,86.69000000000001,0.0,715.7473190000001,0.08333299999999999,0.083333,0.0,0.083333,2.0,1.0,5500.0,313.750208,351.085178,0.0,12.0,0
74.25495799999999,1.0,952.1600000000001,463.04,489.12,0.0,1.0,0.9166670000000001,0.583333,0.0,0.0,24.0,7000.0,913.302873,174.963013,1.0,12.0,0
9.526311999999962,0.545455,92.01999999999998,0.0,92.02,0.0,0.5,0.0,0.5,0.0,0.0,6.0,1600.0,100.91573600000004,82.43672700000002,0.5,12.0,0
95.85349299999996,0.545455,796.8999999999999,0.0,796.9,0.0,0.75,0.0,0.75,0.0,0.0,9.0,1950.0,1475.770687,160.568063,0.222222,12.0,0
772.206384,1.0,1319.19,1296.69,22.5,1581.0264549999997,0.666667,0.666667,0.083333,0.333333,6.0,27.0,1200.0,2853.125011,528.790549,0.166667,12.0,0
533.163378,0.909091,0.0,0.0,0.0,930.378581,0.0,0.0,0.0,0.166667,2.0,0.0,1800.0,1753.60425,206.790234,0.111111,12.0,0
66.65711999999996,1.0,585.87,585.87,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,10000.0,570.478919,182.613309,1.0,12.0,0
918.401897,0.454545,0.0,0.0,0.0,3176.804663,0.0,0.0,0.0,0.166667,2.0,0.0,3500.0,2322.3395225000004,254.748687,0.0,12.0,0
1630.676858,1.0,0.0,0.0,0.0,275.166058,0.0,0.0,0.0,0.090909,1.0,0.0,1950.0,558.164261,495.630406,0.0,11.0,0
2384.257016,1.0,0.0,0.0,0.0,99.110887,0.0,0.0,0.0,0.166667,2.0,0.0,2500.0,564.37975,847.079637,0.0,12.0,0
25.70655099999999,0.909091,133.86,0.0,133.86,0.0,0.333333,0.0,0.25,0.0,0.0,6.0,9500.0,148.21441600000014,167.952263,0.222222,12.0,0
956.303408,0.857143,1451.5,1166.51,0.0,0.0,0.571429,0.571429,0.0,0.0,0.0,8.0,1200.0,210.43548799999996,886.458108,0.0,7.0,0
40.627613999999994,1.0,528.08,528.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,2000.0,384.322913,174.894699,0.333333,12.0,0
4065.5045025000004,1.0,0.0,0.0,0.0,2181.390333,0.0,0.0,0.0,0.25,7.0,0.0,7000.0,1327.690018,1273.479311,0.0,12.0,0
1822.259235,1.0,0.0,0.0,0.0,1672.653551,0.0,0.0,0.0,0.25,4.0,0.0,2500.0,589.389711,428.293387,0.0,12.0,0
4936.913341,1.0,407.81,351.81,56.0,2790.468488,0.333333,0.25,0.083333,0.333333,7.0,4.0,5000.0,2189.546633,1349.7015647499998,0.0,12.0,0
93.96408599999995,1.0,815.3400000000001,149.04,666.3,0.0,0.916667,0.25,0.75,0.0,0.0,14.0,2500.0,361.786239,125.69386600000001,0.3,12.0,0
512.946312,1.0,1949.5750000000003,1017.61,448.5,422.496562,1.0,1.0,0.666667,0.166667,2.0,24.749999999999996,8375.0,2170.87472125,175.713135,0.916667,12.0,0
680.889818,1.0,2445.24,1224.8675,191.48,0.0,1.0,1.0,0.333333,0.0,0.0,36.0,3400.0,2082.619124,192.20043,0.0,12.0,0
2177.338711,1.0,0.0,0.0,0.0,430.534073,0.0,0.0,0.0,0.083333,2.0,0.0,2500.0,943.909555,663.690608,0.0,12.0,0
1055.833418,1.0,351.54,61.54,290.0,0.0,1.0,0.083333,0.916667,0.0,0.0,13.0,3000.0,585.022975,251.539573,0.0,12.0,0
153.94931099999997,0.36363600000000007,0.0,0.0,0.0,3988.242395,0.0,0.0,0.0,0.25,7.0,0.0,11500.0,2699.969008,17.40152900000001,0.0,12.0,0
1280.02631075,1.0,141.8,141.8,0.0,1651.286918,0.125,0.125,0.0,1.125,12.0,2.0,10000.0,933.969974,919.289675,0.0,8.0,0
1061.394006,1.0,0.0,0.0,0.0,320.869981,0.0,0.0,0.0,0.333333,8.0,0.0,8500.0,273.38346800000005,319.905806,0.0,12.0,0
8.18726300000003,0.11111099999999996,0.0,0.0,0.0,793.848237,0.0,0.0,0.0,0.111111,1.0,0.0,1350.0000000000002,0.0,137.77790225,0.0,9.0,0
126.01861599999995,1.0,1218.24,0.0,1218.24,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,18.0,5000.0,1040.640647,153.824693,0.272727,12.0,0
462.598215,1.0,1319.26,1319.26,0.0,0.0,0.08333299999999999,0.083333,0.0,0.0,0.0,1.0,3500.0,98.01831800000002,281.813294,0.0,12.0,0
195.575108,1.0,1654.4075,1230.175,229.42,0.0,1.0,1.0,0.416667,0.0,0.0,28.0,5625.0,1885.940209,196.257674,1.0,12.0,0
4759.70237,1.0,614.01,473.01,141.0,6791.261503,1.0,1.0,0.083333,0.5,8.0,14.0,7500.0,2515.5059695,1023.038321,0.0,12.0,0
1581.742203,1.0,0.0,0.0,0.0,335.34807100000006,0.0,0.0,0.0,0.166667,2.0,0.0,1800.0,463.88804,448.969242,0.0,12.0,0
1026.201421,1.0,0.0,0.0,0.0,244.88819,0.0,0.0,0.0,0.166667,2.0,0.0,1200.0,440.519737,320.383825,0.0,12.0,0
1585.806548,1.0,0.0,0.0,0.0,274.3843,0.0,0.0,0.0,0.083333,1.0,0.0,2000.0,566.302426,351.844812,0.0,12.0,0
645.181409,0.636364,0.0,0.0,0.0,2014.386387,0.0,0.0,0.0,0.166667,2.0,0.0,1400.0,2185.891694,436.135143,0.0,12.0,0
237.86143900000002,1.0,569.02,246.89,322.13,1431.673728,0.5,0.083333,0.416667,0.083333,3.0,6.0,3200.0,589.35887,186.59462,0.083333,12.0,0
297.004363,1.0,2400.83,1409.0,1320.0,0.0,1.0,0.083333,0.9999999999999999,0.0,0.0,14.0,4250.0,1275.398838,177.970856,0.25,12.0,0
2895.765754,0.909091,1244.9274999999998,540.38,793.35,0.0,0.727273,0.090909,0.636364,0.0,0.0,8.0,9000.0,861.251403,906.390801,0.0,11.0,0
14.581260000000043,0.27272699999999994,87.30000000000001,0.0,87.3,0.0,0.08333299999999999,0.0,0.083333,0.0,0.0,1.0,8000.0,669.767901,162.269258,0.75,12.0,0
310.795046,0.909091,0.0,0.0,0.0,2810.45573,0.0,0.0,0.0,0.166667,2.0,0.0,7500.0,2811.544882,111.33892800000001,0.1,12.0,0
3470.333673,1.0,1184.98,757.9500000000002,427.03,6370.145895,0.5,0.333333,0.333333,0.666667,18.0,14.0,7000.0,2556.908528,946.341931,0.0,12.0,0
989.022229,1.0,0.0,0.0,0.0,559.200528,0.0,0.0,0.0,0.416667,5.0,0.0,1200.0,1071.879544,263.735953,0.0,12.0,0
2048.834742,1.0,1959.1200000000001,719.9699999999999,1435.0,436.15809,1.0,0.3,0.9,0.1,5.0,27.999999999999996,2500.0,1685.441335,734.2395055,0.0,10.0,0
3037.476732,0.727273,1225.7899999999997,0.0,1225.79,6560.352738,1.0,0.0,0.9999999999999999,0.25,10.0,19.75,5100.0,2781.60647125,1347.127384,0.0,12.0,0
1072.257388,1.0,0.0,0.0,0.0,39.265903,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,286.46296,263.950897,0.0,12.0,0
3138.21279575,1.0,139.67,139.67,0.0,3365.390269,0.5,0.5000000000000001,0.0,0.25,22.0,6.0,6000.0,3313.1628470000005,1302.63375275,0.0,12.0,0
975.820862,1.0,66.71999999999997,0.0,66.72,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,1000.0,254.27745400000003,199.50774,0.0,12.0,0
3822.8729327499996,1.0,577.98,358.02000000000004,219.96,2191.528662,1.0,0.083333,0.9999999999999999,0.333333,7.0,13.0,6000.0,1771.36501,1046.43905,0.0,12.0,0
4681.826901,1.0,0.0,0.0,0.0,2925.55754,0.0,0.0,0.0,0.083333,9.0,0.0,8500.0,1738.415018,1785.269757,0.0,12.0,0
87.80212700000004,0.818182,803.95,803.95,0.0,0.0,0.5,0.5000000000000001,0.0,0.0,0.0,8.0,1000.0,1134.379946,137.584907,0.6666670000000001,12.0,0
3268.304631,1.0,340.57,250.48,90.09,2671.441618,0.583333,0.083333,0.5,0.333333,10.0,8.0,6000.0,1282.359,1027.045756,0.0,12.0,0
45.29549499999996,1.0,451.01,0.0,451.01,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,15.750000000000002,7500.0,481.372024,172.53607,0.6666670000000001,12.0,0
234.183227,1.0,617.3,169.8,447.5,282.667958,0.916667,0.166667,0.75,0.25,4.0,12.0,2500.0,1436.234437,169.80316,0.25,12.0,0
36.86884699999996,1.0,360.0,0.0,360.0,0.0,0.5,0.0,0.416667,0.0,0.0,6.0,3000.0,286.431721,91.31394,0.0,12.0,0
334.1265,0.818182,0.0,0.0,0.0,1783.362859,0.0,0.0,0.0,0.416667,10.0,0.0,1400.0,1811.558237,176.978122,0.181818,12.0,0
193.12653999999998,1.0,1955.98,0.0,1955.98,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,14.25,2500.0,1891.721179,203.382558,0.6666670000000001,12.0,0
443.202789,1.0,350.31,0.0,350.31,153.173663,0.25,0.0,0.166667,0.25,3.0,3.0,4500.0,398.335288,223.457783,0.0,12.0,0
23.390229999999974,0.636364,291.7,0.0,291.7,0.0,0.583333,0.0,0.583333,0.0,0.0,7.0,2500.0,453.889925,153.140825,0.8571430000000001,12.0,0
1872.934017,1.0,382.5,310.0,72.5,0.0,0.416667,0.416667,0.083333,0.0,0.0,7.0,1950.0,463.938794,1005.849526,0.0,12.0,0
2490.7875940000004,1.0,176.65,66.69,109.96,152.712134,1.0,0.25,0.833333,0.083333,1.0,14.0,2500.0,857.979134,746.423779,0.0,12.0,0
3212.093869,1.0,2203.68,1122.205,427.0,1076.466158,1.0,1.0,0.75,0.166667,3.0,25.0,6000.0,2007.453777,908.096391,0.0,12.0,0
339.406259,1.0,14.279999999999973,0.0,14.280000000000001,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,10500.0,1263.292815,1486.059666,0.083333,12.0,0
4183.6741090000005,1.0,540.985,540.985,0.0,7837.414142,0.5,0.5000000000000001,0.0,0.583333,12.0,8.0,12000.0,1890.9943725,1394.8950344999998,0.0,12.0,0
899.195559,0.909091,921.94,256.1,665.84,5903.784384,0.916667,0.25,0.833333,0.333333,6.0,20.0,5000.0,2768.6691155,288.469452,0.090909,12.0,0
1154.410108,0.909091,0.0,0.0,0.0,2593.398852,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,2607.110273,471.642521,0.090909,12.0,0
846.223191,0.545455,437.6,437.6,0.0,4638.435613,0.08333299999999999,0.083333,0.0,0.333333,7.0,1.0,4625.0,1092.822745,203.614145,0.0,12.0,0
597.44365,1.0,0.0,0.0,0.0,36.582227,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,1572.905114,160.096384,0.181818,12.0,0
4413.803457,1.0,0.0,0.0,0.0,2007.044461,0.0,0.0,0.0,0.666667,11.0,0.0,5000.0,1305.912583,1423.184018,0.0,12.0,0
3586.05105,1.0,141.0,40.0,101.0,1072.395255,0.5,0.083333,0.416667,0.25,3.0,7.0,4350.0,3843.798591,952.9757555,0.0,12.0,0
1965.7553779999998,1.0,889.6600000000001,580.09,309.57,0.0,1.0,0.583333,0.9999999999999999,0.0,0.0,34.0,2500.0,2612.998677,691.369848,0.0,12.0,0
19.89764100000002,0.727273,375.23,0.0,375.23,0.0,0.916667,0.0,0.833333,0.0,0.0,11.0,6000.0,390.112154,90.478454,0.444444,12.0,0
2740.10065,1.0,169.19,169.19,0.0,464.040014,0.08333299999999999,0.083333,0.0,0.083333,1.0,2.0,3200.0,1108.374243,625.831281,0.0,12.0,0
393.700868,1.0,0.0,0.0,0.0,673.644618,0.0,0.0,0.0,0.166667,3.0,0.0,1000.0,319.088414,185.010395,0.0,12.0,0
459.134859,1.0,223.34,0.0,223.34,0.0,0.666667,0.0,0.666667,0.0,0.0,9.0,500.0,498.401939,455.872675,0.0,12.0,0
4805.164203,1.0,0.0,0.0,0.0,949.587804,0.0,0.0,0.0,0.083333,2.0,0.0,8500.0,1260.875219,1622.411952,0.0,12.0,0
2001.4092095,1.0,0.0,0.0,0.0,2230.439984,0.0,0.0,0.0,0.333333,7.0,0.0,7500.0,1752.332514,1298.85048,0.0,12.0,0
1238.049848,1.0,45.650000000000006,45.65,0.0,2475.656139,0.08333299999999999,0.083333,0.0,0.416667,10.0,1.0,1500.0,2643.105215,477.494152,0.083333,12.0,0
4513.227651250001,1.0,231.4,231.4,0.0,4109.465221,0.09999999999999998,0.1,0.0,1.1,20.0,3.0,13500.0,1593.617739,1522.4967549999997,0.0,10.0,0
1114.506863,1.0,602.07,0.0,602.07,0.0,1.0,0.0,0.833333,0.0,0.0,15.0,1800.0,676.487532,248.438014,0.0,12.0,0
1212.426549,1.0,265.22,265.22,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,3000.0,332.75567899999993,441.115564,0.0,12.0,0
210.87050299999993,1.0,664.05,664.05,0.0,0.0,0.2,0.2,0.0,0.0,0.0,5.0,7500.0,728.19268,140.34850800000004,0.0,10.0,0
4272.87086225,1.0,447.5,447.49999999999994,0.0,1664.47374,0.416667,0.416667,0.0,0.583333,8.0,6.0,8000.0,1907.5997400000003,1211.5340152499998,0.0,12.0,0
3106.036183,1.0,2128.56,1036.24,1092.3199999999997,2346.894867,0.916667,0.416667,0.75,0.416667,8.0,27.0,7200.0,1554.1461884999999,697.464133,0.0,12.0,0
909.560162,1.0,912.1000000000001,669.88,242.22,752.0601620000001,0.25,0.25,0.166667,0.416667,11.0,16.0,1200.0,1476.333722,668.368282,0.083333,12.0,0
3633.533005,1.0,383.2,383.2,0.0,49.167984,0.08333299999999999,0.083333,0.0,0.083333,1.0,2.0,11000.0,1061.683135,953.456332,0.0,12.0,0
86.65027699999996,0.727273,910.51,0.0,910.51,0.0,0.583333,0.0,0.5,0.0,0.0,14.0,7000.0,884.056926,126.337242,0.6666670000000001,12.0,0
86.54713500000003,0.818182,789.45,789.4499999999999,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,5.0,2500.0,1370.171713,119.64970199999999,0.111111,12.0,0
144.51307199999997,0.727273,758.5,0.0,758.5,0.0,0.666667,0.0,0.583333,0.0,0.0,12.0,3000.0,860.545375,192.201279,0.142857,12.0,0
1182.324933,1.0,0.0,0.0,0.0,258.13761,0.0,0.0,0.0,0.583333,8.0,0.0,1200.0,503.164651,326.336533,0.0,12.0,0
32.821775,1.0,644.99,0.0,644.99,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,33.0,4000.0,579.016837,75.944094,0.3,12.0,0
1.3658080000000155,0.142857,60.0,60.0,0.0,0.0,0.142857,0.142857,0.0,0.0,0.0,1.0,4000.0,0.0,34.040472499999964,0.0,7.0,0
119.60400800000002,1.0,1068.28,0.0,1068.2799999999997,0.0,1.0,0.0,0.888889,0.0,0.0,18.0,1000.0,828.169919,131.584974,1.0,9.0,0
134.238558,1.0,420.0,287.0,133.0,0.0,0.583333,0.083333,0.416667,0.0,0.0,7.0,7500.0,519.436959,190.475641,0.0,12.0,0
128.48978,1.0,462.86,0.0,462.86,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,34.0,3000.0,381.3599,171.903711,0.0,12.0,0
749.168331,0.777778,164.9,164.90000000000003,0.0,1806.070919,0.11111100000000002,0.111111,0.0,0.666667,10.0,2.0,2000.0,190.995312,244.581997,0.0,9.0,0
1544.585361,1.0,0.0,0.0,0.0,549.062884,0.0,0.0,0.0,0.083333,2.0,0.0,2000.0,408.068987,478.097868,0.0,12.0,0
172.13110500000005,1.0,1666.95,0.0,1666.95,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,38.0,2500.0,1326.099687,163.00004,0.916667,12.0,0
266.475852,0.27272699999999994,0.0,0.0,0.0,1560.735908,0.0,0.0,0.0,0.166667,2.0,0.0,1500.0,792.623374,226.586503,0.0,12.0,0
549.915249,1.0,1556.66,912.7,643.96,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,41.0,11000.0,2285.324243,178.691151,0.0,12.0,0
0.0,0.0,1090.69,815.7,274.99,0.0,0.5,0.166667,0.416667,0.0,0.0,17.0,1800.0,0.0,339.61297975,0.0,12.0,0
3753.94374575,1.0,170.0,170.0,0.0,3260.296078,0.08333299999999999,0.083333,0.0,0.25,11.0,1.0,9000.0,1541.113331,1424.96413075,0.0,12.0,0
2947.970592,1.0,635.76,164.32,471.44,3863.40531,0.916667,0.083333,0.916667,0.25,13.0,17.0,10000.0,3161.1487680000005,1271.8606505000002,0.0,12.0,0
2917.656276,1.0,141.81,141.81,0.0,2431.292076,0.166667,0.166667,0.0,0.583333,10.0,2.0,8000.0,993.289914,1013.060637,0.0,12.0,0
542.807485,1.0,220.62,220.62000000000003,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,2000.0,608.782428,166.733071,0.0,12.0,0
2362.643772,1.0,2317.6624999999995,1317.82,1330.4,0.0,1.0,0.75,0.9999999999999999,0.0,0.0,32.25,3000.0,1748.687628,984.331832,0.0,12.0,0
4164.796859000001,1.0,784.63,617.54,167.09,0.0,0.454545,0.45454500000000003,0.181818,0.0,0.0,16.0,9000.0,1072.433416,1311.0619849999998,0.0,11.0,0
